institution_id;institution_name;search_result_name;institution_geolocation;dist (m);source
17033;LIETUVOS LEIDEJU ASOCIACIJA;K. Sirvydo G. 6;54.687429, 25.283203;;Mapbox
17035;ISA - Intelligent Sensing Anywhere S.A.;R D Manuel I 92;40.112545, -8.634502;;Mapbox
17036;PIKSEL SPA;Piksel (Italy);45.46427, 9.18951;;OpenAlexNormalized
17037;ALFAMICRO-SISTEMAS DE COMPUTADORES, LDA;Alameda Da Guia 192;38.698955, -9.439429;;Mapbox
17039;ARCHEOMETRA S.R.L.;Via Dei Pini;45.6827, 11.93058;;Mapbox
17040;MUNICIPIO DE PALMELA*CAMARA MUNICIPAL;Largo Do Município;38.567394, -8.898711;;Mapbox
17085;ORTELEE MARINUS JAN*M J ORTELEE - FOTOJOURNALIST MOCED;Stationsstraat 4;51.480503, 3.957036;;Mapbox
17043;Muzeul Naţional de Istorie a României;Calea Victoriei 12;44.43232, 26.0976;;Mapbox
17046;Klinisk Informatik;Klinisk Informatik;;;
17051;Hermanas Hospitalarias Sagrado Corazón de Jesús Benito Menni Complejo Asistencial en Salud Mental;Carrer Del Doctor Antoni Pujadas;41.354525, 2.035344;;Mapbox
17053;SOCIAL POLICY CENTER OF THE MUNICIPALITY OF KIFISSIA;14562 Eldred Avenue;44.979062, -90.180329;;Mapbox
17055;AZIENDA USL DI FORLI;Corso Della Repubblica;44.220281, 12.044881;;Mapbox
17056;KNOWLEDGE MARKETS CONSULTING GMBH;Augasse 2-6;48.231886, 16.357148;;Mapbox
17057;METASOLUTIONS AB;MetaSolutions (Sweden);59.32938, 18.06871;;OpenAlexNormalized
17060;Sero Consulting Ltd;Arundel Street;53.376416, -1.468813;;Mapbox
17061;BUNDESGYMNASIUM UND BUNDESREALGYMNASIUM SCHWECHAT;Ehrenbrunngasse 6;48.139831, 16.479373;;Mapbox
17064;NATIONAL RESEARCH NETWORK ASSOCIATION;Dondukov 2;42.91202, 23.788826;;Mapbox
17067;PEDAGOGICAL INSTITUTE - MINISTRY OF EDUCATION AND RELIGIOUS AFFAIRS;153 41;38.006116, 23.823649;;Mapbox
17069;DIGIPRO COMPUTER CONSULTANTS LTD;Neofytou Nikolaidi;34.774235, 32.428588;;Mapbox
17070;PAEDAGOGISCHE HOCHSCHULE KARLSRUHE;Bismarckstraße 10;49.013243, 8.393353;;Mapbox
17071;PSOCHIOS IOANNIS & SIA OE - AGRO-KNOW TECHNOLOGIES;731 00;35.514899, 24.019251;;Mapbox
17073;EUROPEAN DISTANCE AND E-LEARNING NETWORK LBG;Wolverton Road;52.077253, -0.805015;;Mapbox
17078;VISOKOSKOLSKA USTANOVA METROPOLITANUNIVERZITET U BEOGRADU;Tadeuša Košćuška 63;44.830275, 20.454039;;Mapbox
17081;UNISOFT ROMANIA SA;Unisoft (Romania);44.43225, 26.10626;;OpenAlexNormalized
17084;NARODNI TECHNICKE MUZEUM*;Kostelní 42;50.097177, 14.426856;;Mapbox
17087;Expertisecentrum DAVID;Transvaalstraat 29;51.203758, 4.430748;;Mapbox
17089;MUSEUM CONSERVATION SERVICES LTD;Quy Court;52.223677, 0.226397;;Mapbox
17091;SUOMEN VALOKUVATAITEEN MUSEON SAATIO STIFTELSEN-STIFTELSEN FOR FINLANDS FOTOGRAFISKA MUSEUM FOUNDATION FINNISH MUSEUM OF PHOTOGRAPHY SVM FMP;Tallberginkatu 1g;60.16185, 24.90388;;Mapbox
17093;S.M.P. DI PETRILLO SANDRA MARIA*SMPCONSERVAZIONE E RESTAURO DI FOTOGRAFIE;Via Giulia 28;41.720974, 12.713415;;Mapbox
17094;Stichting Nederlands Fotomuseum;Wilhelminakade 332;51.905409, 4.486876;;Mapbox
17096;INSTITUT FUR PAPIERRESTAURIERUNG SCHLOSS SCHONBRUNN MAG. MARKUS KLASZUND MITGESELLSCHAFTER - IPR;Atzgersdorfer Straße;48.170178, 16.296241;;Mapbox
17097;Biblioteka grada Beograda;Knez Mihailova 56;44.82009, 20.453475;;Mapbox
17098;Pencho Slaveykov Regional Library;Slivnitsa Blvd. 34;42.704815, 23.323108;;Mapbox
17100;Facts & Files Historisches Forschungsinstitut Berlin, Drauschke Schreiber Partnerschaftsgesellschaft, Archiv-, Geschichts- und Literaturwissenschaftler;Pestalozzistraße 38;52.572245, 13.403926;;Mapbox
17104;ARHUS KOMMUNES BIBLIOTEKER;Møllegade 1;56.156692, 10.199454;;Mapbox
17106;Norsk Kulturrad;Mølleparken 2;59.929623, 10.755729;;Mapbox
17108;BIBLIOTECA JUDETEANA OCTAVIAN GOGA - CLUJ;Calea Dorobanților 104;46.776468, 23.615376;;Mapbox
17110;STIFTUNG DEUTSCHE KINEMATHEK*MUSEUMFUR FILM UND FERNSEHEN;Potsdamer Straße 2;52.509519, 13.373634;;Mapbox
17111;Dimosia kentriki Vivliothiki Veroias;8 Ellis Avenue;38.812539, -99.559288;;Mapbox
17113;Fondazione Museo storico del Trentino;Via Torre D' Augusto 41;46.071992, 11.126973;;Mapbox
17114;ASSOCIATION EUROPEENNE POUR LA CULTURE JUIVE;Rue De La Tour D'auvergne;48.879302, 2.342944;;Mapbox
17115;EX LIBRIS (DEUTSCHLAND) GMBH;Gasstraße 18;53.561269, 9.91281;;Mapbox
17117;QuartzSpark Limited;Blanchardstown Road North;53.400965, -6.378835;;Mapbox
17121;DIMOS VRILISSION;152 35;38.036395, 23.827397;;Mapbox
17124;Magnet Networks Limited;17 Cé Sir John Rogerson;53.346252, -6.243801;;Mapbox
17125;TELEFONICA O2 IRELAND LIMITED;Sir John Rogerson's Quay;53.346061, -6.239325;;Mapbox
17126;Scoil Naisiunta Cholmcille;Tara;53.58054, -6.610609;;Mapbox
17127;zetcom Informatikdienstleistungen Deutschland GmbH;Köpenicker Straße;52.506972, 13.429132;;Mapbox
17130;PETOFI IRODALMI MUZEUM;Károlyi Mihály Utca 16;47.891165, 20.38875;;Mapbox
17131;MOBYDOC SAS;Rue Roquelaine;43.611254, 1.446294;;Mapbox
17132;KE Software (UK) Ltd;Whitworth Street West;53.473965, -2.244981;;Mapbox
17133;Xantys Limited;Glebelands Road;53.535247, -2.278477;;Mapbox
17135;STIFTELSEN LANSMUSEET VASTERNORRLAND;Seminariegatan;62.633902, 17.948832;;Mapbox
17136;KNOWLEDGE INTEGRATION LTD;Knowledge Integration (United Kingdom);53.38297, -1.4659;;OpenAlexNormalized
17139;Lietuvos vyriausiojo archyvaro tarnyba;Algirdo G.;54.868044, 25.061397;;Mapbox
17140;NATIONAL ARCHIVES OF MALTA;RBT;35.88192, 14.399025;;Mapbox
17141;Hrvatski drzavni arhiv;Marulićev Trg 21;45.806098, 15.970193;;Mapbox
17142;Archives State Agency Bulgaria;Moskovska 5;42.697253, 23.326715;;Mapbox
17143;THE NATIONAL ARCHIVES OF ICELAND;Laugavegur 162;64.142489, -21.907814;;Mapbox
17145;Ministry of Interior of the Slovak Republic;Pribinova;48.202051, 17.29235;;Mapbox
17146;Ressort Kultur;9490;47.139159, 9.522532;;Mapbox
17149;ISTORIJSKI ARHIV BEOGRADA;Palmira Toljatija 1;44.825862, 20.413443;;Mapbox
17150;ARHIVELE NATIONALE;Bulevardul Regina Elisabeta 49;44.434581, 26.092258;;Mapbox
17153;Secretário de Estado da Cultura;Travessa Da Ajuda;38.80625, -9.195496;;Mapbox
17155;DIREZIONE GENERALE PER GLI ARCHIVI;Via Gaeta 8;41.955836, 12.736224;;Mapbox
17156;Iparmuveszeti Muzeum;Üllői Út 33-37;47.485951, 19.068202;;Mapbox
17157;Rörstrand Museum AB;Fabriksgatan 4;58.506775, 13.157857;;Mapbox
17159;UMELECKOPRUMYSLOVE MUSEUM V PRAZE;17. Listopadu 2;50.089931, 14.416306;;Mapbox
17160;Steinbichler Optotechnik GmbH;Georg-Wiesböck-Ring;47.781131, 12.152791;;Mapbox
17162;Stichting Drents Museum;Brink 1;52.992899, 6.564268;;Mapbox
17163;MAK - OSTERREICHISCHES MUSEUM FUR ANGEWANDTE KUNST / GEGENWARTSKUNST;Stubenring 5;48.207577, 16.381594;;Mapbox
17164;Stiftelsen Kulturkvartalet;Apotekergata 16;62.471076, 6.15079;;Mapbox
17166;Muzej za umjetnost i obrt;Trg Maršala Tita 10;45.713732, 16.066926;;Mapbox
17169;Muzeul National de Arta al Romaniei;Calea Victoriei 45-93;44.437916, 26.096486;;Mapbox
17170;Muzeum Wojciecha Weissa Fundacja;Sławkowska 12;50.063852, 19.937523;;Mapbox
17171;Muzeum Narodowe we Wroclawiu;Plac Powstańców Warszawy 5;51.11076, 17.047561;;Mapbox
17173;AYUNTAMIENTO DE MAJADAHONDA;Plaza Mayor 3;40.472663, -3.872401;;Mapbox
17174;AMIS DRUZBA ZA TELEKOMUNIKACIJE D.O.O.;Tržaška Cesta 85;46.516502, 15.653154;;Mapbox
17178;COMUNE DI ROVERETO;Piazza Del Podestà 11;45.886553, 11.045412;;Mapbox
17179;NARODNI TECHNICKA KNIHOVNA;Technická 6/2710;50.103919, 14.390162;;Mapbox
17180;FUNDACIÓN DIALNET;Gran Via 34;42.099671, 1.844213;;Mapbox
17181;LLYFRGELLGENEDLAETHOL CYMRU;Penglais Road;52.416148, -4.077237;;Mapbox
17182;QUESTA.SOFT - GESELLSCHAFT FUR SOFTWARE-ENTWICKLUNG MBH;Offenbacher Landstraße 368;50.100227, 8.726058;;Mapbox
17185;ARIADNE FOUNDATION VZW;Kapeldreef 60;50.862242, 4.671997;;Mapbox
17186;ELS JACOBS ADVIES & ONDERZOEK;Prinses Marijkelaan 17;52.182681, 4.473327;;Mapbox
17189;GRUPPO EDITORIALE TRENTINO SRL;Via Giambattista Unterveger 5;46.094686, 11.109581;;Mapbox
17190;THE EGG EXPLOITATION SA;Rue Bara 175;50.832916, 4.327515;;Mapbox
17191;DIALOGIC INNOVATIE & INTERACTIE BV;Hooghiemstraplein;52.098582, 5.125155;;Mapbox
17193;INTERPLAY SOFTWARE SRL;Via 4 Novembre (1918);46.100529, 11.112874;;Mapbox
17194;BUDA KUNSTENCENTRUM VZW;Broelkaai 1b;50.830012, 3.264697;;Mapbox
17196;ZETICON NV;Gaston Crommenlaan 10;51.036498, 3.734475;;Mapbox
17198;Biblioteca nazionale centrale di Roma 'Vittorio Emanuele II';Viale Castro Pretorio 105;41.906518, 12.505785;;Mapbox
17199;OPENBAAR KUNSTBEZIT IN VLAANDEREN VZW;Academiestraat 1;51.059288, 3.720019;;Mapbox
17201;ISTITUTO LUIGI STURZO-ILS;Via Delle Coppelle 35;41.900545, 12.475348;;Mapbox
17202;BOARD OF THE NATIONAL MUSEUM OF IRELAND;Collins Court;53.378497, -6.232611;;Mapbox
17203;M.E.T.A SRL;Via Ponte A Piglieri 8;43.707592, 10.385013;;Mapbox
17204;ISTITUTO PER LA STORIA DEL RISORGIMENTO ITALIANO;Piazza Venezia;41.896667, 12.48215;;Mapbox
17205;Biblioteca Academiei Române;Calea Victoriei;44.441958, 26.094225;;Mapbox
17206;SIAULIU AUSROS MUZIEJUS VALSTYBES BIUDZETINE ISTAIGASAM;Gatvė Sodo 89;55.955415, 23.292731;;Mapbox
17207;GRADSKA KNJIZNICA RIJEKA;Matije Gupca 23;45.32554, 14.444076;;Mapbox
17209;JARA, ZAVOD ZA RAZVOJ KNJIZNIC;Št. Jurij 52;45.923886, 14.6235;;Mapbox
17210;LATVIJAS ARHEOLOGU BIEDRIBA;Arsenāla Iela 3-7;56.951309, 24.103017;;Mapbox
17211;FUNDACAO MUSEU NACIONAL FERROVIARIO ARMANDO GINESTAL MACHADO;R Ferroviários;39.471817, -8.480898;;Mapbox
17212;FONDAZIONE RANIERI DI SORBELLO;Piazza Piccinino 9;43.112735, 12.390527;;Mapbox
17214;2CULTURE ASSOCIATES LTD;3 Horsefair Lane;52.20891, -0.58892;;Mapbox
17215;LIETUVOS CENTRINIS VALSTYBES ARCHYVAS-LCVA;O. Milašiaus G. 21;54.728167, 25.321639;;Mapbox
17216;SYLLOGOS OI FILOI THS MOUSIKHS PUBLIC LEGAL ENTITY UNDER PRIVATE LAW;Elov Dol;43.045284, 23.790318;;Mapbox
17219;MTVA Digitalizacios Muhely Kft;Naphegy Tér 1;47.492576, 19.033038;;Mapbox
17220;RADIO TELEFIS EIREANN;4 Cé Bhá Uí Cheallaigh;53.584255, -6.132244;;Mapbox
17221;BRITISH UNIVERSITIES FILM & VIDEO COUNCIL LTD;British Universities Film & Video Council;51.50853, -0.12574;;OpenAlexNormalized
17222;CESKA TELEVIZE;4;49.050598, 13.769669;;Mapbox
17224;ELLINIKI RADIOFONIA TILEORASI ANONIMI ETAIREIA;115 27;37.983225, 23.762068;;Mapbox
17226;Hellenic Ministry of Economy and Finance;Karageorgi Servias 10;37.976612, 23.733179;;Mapbox
17227;FONDAZIONE ITALIANA NUOVE COMUNICAZIONI;Via San Lorenzo;42.040114, 12.639808;;Mapbox
17228;COMUNITA DI S EGIDIO ACAP ONLUS ASSOCIAZIONE-ASSOCIAZIONE CULTURA ASSISTENZA POPOLARE;Contrada San Egidio 3;42.178984, 14.492169;;Mapbox
17230;CORPORACION DE EMPRESAS MUNICIPALES DE SEVILLA AIE;Calle Sol 12;37.394291, -5.987174;;Mapbox
17232;Kultura es segelyegylet alapitvany KSA;Falk Miksa Utca 28;47.511681, 19.048362;;Mapbox
17234;TRENTINO NETWORK SRL;Via G. Perotti 18;40.839445, 17.360314;;Mapbox
17237;CEIT ALANOVA GEMEINNUTZIGE GMBH;Auf Der Ried 2320;48.157773, 16.492819;;Mapbox
17239;ZANCARLI IVO - GRAFICA LIGHT DI ZANCARLI ING IVO;Via Delle Grazie 16;45.917591, 10.85902;;Mapbox
17242;GeoSYS Limited;San Ġwann;35.909305, 14.478804;;Mapbox
17247;ATON ENERGY SOLUTIONS SL;Calle Castilla 16;37.394745, -6.142086;;Mapbox
17249;ERATO AD;Saedinenie;41.511275, 26.112569;;Mapbox
17253;MUNICIPALITY OF SEPTEMVRI;Bul. Aleksandar Stamboliyski 37;43.406862, 23.222454;;Mapbox
17254;SPARK SRL;Via Gramsci 86;44.606639, 10.640091;;Mapbox
17257;GENOSKAN A/S;Niels Pedersens Alle 2;56.486189, 9.578556;;Mapbox
17258;INSTITUTUL DE CERCETARE-DEZVOLTAREPENTRU APICULTURA SA;Bulevardul Ficusului;44.491533, 26.085163;;Mapbox
17264;EUROFARAD EFD;93 Rue Oberkampf;48.865389, 2.375885;;Mapbox
17344;Suzhou Institute of Nano-Tech and Nano-Bionics,CAS;Suzhou;31.301138, 120.580269;;Mapbox
17386;CONSORZIO ECOPED;Via Angelo Scarsellini 13;45.511145, 9.172947;;Mapbox
17387;ASEKOL AS;Československého Exilu 2062/8;50.015983, 14.406053;;Mapbox
17402;"""Non-Profit Partnership """"National Association for Subsoil Use Auditing""""""";Dubininskaya Street 57;55.720556, 37.635424;;Mapbox
17450;BioMarine;Hong Kong;22.279356, 114.16255;;Mapbox
17475;Asia-Pacific Research Center;Haengdang-Ro 17;37.554634, 127.020328;;Mapbox
17493;THE UNIVERSITY OF MANITOBA;R3T 2N2;49.80918, -97.13309;;Mapbox
17721;QUEENSLAND UNIVERSITY OF TECHNOLOGY - QLD QUT;2 George Street;-27.623417, 152.804776;;Mapbox
17811;AGE FOTOSTOCK SPAIN SL;Carrer De Buenaventura Muñoz 16;41.391016, 2.184419;;Mapbox
17812;PRODUCENTFORENINGEN-DANISH PRODUCERS' ASSOCIATION;Bernhard Bangs Allé 25;55.684702, 12.509359;;Mapbox
17813;CONSOLIDATED INDEPENDENT LIMITED;250 New City Road;51.524554, 0.039335;;Mapbox
17814;RIGHTSCOM LIMITED;Union Street;51.503826, -0.097663;;Mapbox
17815;EDISER SRL;Corso Di Porta Romana 108;45.454713, 9.196812;;Mapbox
17816;GETTY IMAGES (UK) LIMITED;101 Bayham Street;51.53814, -0.14079;;Mapbox
17817;KION SPA;Kion Group (Germany);50.08258, 8.24932;;OpenAlexNormalized
17821;Roslin Cell Sciences Ltd;EH25;55.8522, -3.1735;;Mapbox
17823;DefiniGEN Ltd;Hills Road;52.186206, 0.137888;;Mapbox
17824;European ScreeningPort GmbH;Schnackenburgallee;53.5841, 9.909775;;Mapbox
17830;Sigma-Tau Industrie Farmaceutiche Riunite S.p.A.;Viale Shakespeare;41.829818, 12.472674;;Mapbox
17831;Biomedicum Genomics Ltd;Haartmaninkatu;60.190056, 24.909281;;Mapbox
17833;Dahlem Centre for Genome Research and Medical Systems Biology;Fabeckstraße;52.452676, 13.294025;;Mapbox
17839;Ursula Theuretzbacher;Eckpergasse;48.234607, 16.315904;;Mapbox
17844;UNIVERSITE INTERNATIONALE DES DIASPORAS AFRICAINES;Dakar;14.712019, -17.457171;;Mapbox
17845;UNION DES ASSOCIATIONS D'ELUS LOCAUX - UAEL;Dakar;14.712019, -17.457171;;Mapbox
17846;INSTITUT AFRICAIN D INFORMATIQUE;Libreville;0.400015, 9.456696;;Mapbox
17848;AD'MISSIONS SA;120 Avenue Charles De Gaulle;45.759507, 4.774943;;Mapbox
17849;THIAM DOUDOU SAKHIR;Dakar;14.712019, -17.457171;;Mapbox
17850;UNIVERSITY OF CRETE-Special Account for Research;UNIVERSITY OF CRETE-Special Account for Research;;;
17851;YEHUDA BERUTY LTD;Kiryat Shmona;33.212063, 35.570496;;Mapbox
17853;CAMPUS FOR MEDICINE AND RESEARCH IN GALILEE ASSOCIATION - EGMA;Rosh Pina 1;32.057814, 34.77979;;Mapbox
17854;ASOCIACION DE FABRICANTES DE MAQUINARIA DE LA REGION DE MURCIA (AFAMUR);Calle Del Metal 4;42.574619, -0.527606;;Mapbox
17855;CONSEJERIA UNIVERSIDADES, EMPRESA E INVESTIGACION - COMUNIDAD AUTONOMA DE LA REGION DE MURCIA;Calle Villaleal 2;37.985469, -1.129822;;Mapbox
17858;Federación Regional de Empresarios del Metal de Murcia;Calle Del Metal 4;42.574619, -0.527606;;Mapbox
17864;Mediterranean Institute of Primary Care;Attard;35.890917, 14.443009;;Mapbox
17866;Language and Computing;Kortrijksesteenweg 1038;51.022708, 3.696913;;Mapbox
17867;QUINTILES IRELAND LIMITED;East Point Street;53.356711, -6.225963;;Mapbox
17873;BANLIEUES D'EUROPE ASSOCIATION;271 Rue Vendôme;45.754056, 4.847919;;Mapbox
17876;COMMISSION DES EGLISES AUPRES DES MIGRANTS EN EUROPE AISBL;Rue Joseph Ii 174;50.844034, 4.381088;;Mapbox
17877;Mediterranean Institute of Gender Studies;Makedonitissis;35.146112, 33.34042;;Mapbox
17878;ARCORIA PIETRO*ARCORIA PIETRO COSTRUZIONI EDILI STRADALI E FORESTALI DI ARCORIA PIETRO AZIENDA AGRICOLA;Via San Giovanni Galermo 6;37.553032, 15.059799;;Mapbox
17879;Associazione Italiana Frantoiani Oleari;Via Rocca Di Papa 12;41.869288, 12.535029;;Mapbox
17880;Associação de Produtores de Azeite da Beira Interior;Rua São João De Deus;39.824545, -7.490254;;Mapbox
17881;JOLCA S.A;JOLCA S.A;;;
17882;PROBEIRA PRODUTOS ALIMENTARES BEIRALDA;R Oriental;39.56741, -7.87441;;Mapbox
17883;KONSTANTOPOULOS AE;601 00;40.271059, 22.50847;;Mapbox
17884;PANELLINIOS ENOSIS EXAGOGEON BROSIMON ELAION (PEBE) SOMATEIO;10431 Eldred Avenue;44.979062, -90.180303;;Mapbox
17885;ASOCIACION DE EXPORTADORES DE ACEITUNAS DE MESA ASEMESA;Calle Mesón Del Moro 1;37.386191, -5.989937;;Mapbox
17886;INSTITUT NATIONAL DE SCIENCES APPLIQUEES ET DE TECHNOLOGIE;Tunis;36.800207, 10.185776;;Mapbox
17887;ACRI ETUDES ET CONSEIL;Casablanca;33.594076, -7.621656;;Mapbox
17893;University Mohammed V-Agdal;Rabat;34.016323, -6.834995;;Mapbox
17894;Association de Réflexion, d'Echanges et d'Actions pour l'Environnement et le Développement;Nador;36.568547, 2.393629;;Mapbox
17895;AKDENIZ KIYI VAKFI;Sokak;37.079083, 27.459005;;Mapbox
17898;SYNBEA SARL;Rue Condorcet;43.357069, 5.342055;;Mapbox
17900;INVENT SAS;Rue D'amsterdam;48.879463, 2.327014;;Mapbox
17901;Euro-Consultants (2006) Ltd.;Wilson;32.066877, 34.781079;;Mapbox
17907;LABORATOIRE D ETUDES ET DE RECHERCHES SUR LES DYNAMIQUES SOCIALES ET LE DEVELOPPEMENT LASDEL;Niamey;13.52, 2.109;;Mapbox
17910;Stiftelsen Ålands fredsinstitut;Hamngatan 4;60.097081, 19.926877;;Mapbox
17912;ASOCIATIA PENTRU TEHNOLOGIE SI INTERNET;Strada Armeniș;44.411203, 26.175337;;Mapbox
17914;SYMFILIOSI;3 Makariou Iii Avenue;35.117674, 33.377925;;Mapbox
17915;Stichting Peer to Peer Alternatives;Commelinstraat 6;52.363125, 4.924132;;Mapbox
17916;CGG NPA SATELLITE MAPPING LIMITED;Manor Royal;51.129662, -0.178681;;Mapbox
17917;CONSORCI INSTITUT DE GEOMATICA;Avinguda De Carl Friedrich Gauss 11;41.274586, 1.985119;;Mapbox
17919;Hansje Brinker BV;Spoorsingel 75;52.013064, 4.351286;;Mapbox
17925;Satellite Oceanographic Consultants Ltd;49 Seal Road;53.36738, -2.15571;;Mapbox
17928;BROCKMANN CARSTEN WESSEL;Wentorfer Straße 54;53.487651, 10.224356;;Mapbox
17934;CHANGJIANG RIVER SCIENTIFIC RESEARCH INSTITUTE;430010;30.591203, 114.298433;;Mapbox
17935;STICHTING 3D ENVIRONMENTAL CHANGE;Curtiuslaan 14;52.618557, 4.727227;;Mapbox
17936;University of the Aegean-Research Unit;University of the Aegean-Research Unit;;;
17937;ASSOCIAZIONE TORINO PER ESOF 2010 - TOPESOF;Via Accademia Delle Scienze 6;45.068447, 7.684434;;Mapbox
17939;FARMA-CROS IBERICA S.L.;Calle Castilla-La Mancha;38.964277, -2.128214;;Mapbox
17940;NANOMI BV;Zutphenstraat 51;52.292449, 6.911328;;Mapbox
17941;CORETHERAPIX S.L;Plaza De La Encina 10;40.594753, -3.70895;;Mapbox
17942;PROTEIN PRODUCTION SERVICES LTD;Golda Meir;32.80147, 35.522863;;Mapbox
17946;HLA ET MEDECINE;1 Avenue Claude Vellefaux;48.872907, 2.369788;;Mapbox
17947;Consorcio para la gestión del Centro de Cirugía de Mínima Invasión;N-521;39.445744, -6.067052;;Mapbox
17991;FATLAND JAEREN AS;Hommersåkveien 250;58.907088, 5.859002;;Mapbox
17951;Plass Data Software A/S;Tåstrup Møllevej 12a;55.702084, 11.711267;;Mapbox
17953;Centre of Sociological Research;Ulica Konowalca;49.386956, 25.608577;;Mapbox
17956;UNIVERSITE PARIS II PANTHEON ASSAS;12 Place Du Panthéon;48.846822, 2.344859;;Mapbox
17957;INSTITUT D'ETUDES POLITIQUES DE TOULOUSE;2 Rue Des Puits Creusés;43.606967, 1.438169;;Mapbox
17958;MEDIENHAUS WIEN FORSCHUNG UND WEITERBILDUNG GmbH;Alser Straße 22;48.215367, 16.348326;;Mapbox
17959;THE MEDIAWISE TRUST;Oldbury Court Road;51.484205, -2.527547;;Mapbox
17961;BERTIN PHARMA;Avenue Ampère;48.796757, 2.047593;;Mapbox
17962;UNIVERSITE PARIS-SUD XI;UNIVERSITE PARIS-SUD XI;;;
17963;SOCIETE ATLANTIQUE DE MARICULTURE;47 Route Du Val De Saire;49.687627, -1.270309;;Mapbox
17965;Stichting FORUM, Instituut voor Multiculturele Ontwikkeling;Kanaalweg 86;52.085969, 5.094683;;Mapbox
17966;COMPAGNIE EUROPEENNE D'INTELLIGENCE STRATEGIQUE SA;280 Boulevard Saint-Germain;48.861274, 2.320776;;Mapbox
17967;STICHTING VOOR INTERCULTURELE PARTICIPATIE EN INTEGRATIE;Zuiderzeeweg 28;52.370775, 4.960644;;Mapbox
17969;PRIMACYT CELL CULTURE TECHNOLOGY GMBH;Hagenower Straße 73;53.601089, 11.418173;;Mapbox
17970;MTA AUTOMATION AG;Bernstrasse 5;47.022493, 7.04445;;Mapbox
17972;Chip-Man Technologies Oy;Biokatu 12;61.506693, 23.815003;;Mapbox
17973;AFT AUTOMATION UND FEINWERKTECHNIK GMBH;Carl-Zeiss-Straße 4-6;48.9547, 8.74535;;Mapbox
17974;ADVANCED CLEAN PRODUCTION INFORMATION TECHNOLOGY AKTIENGESELLSCHAFT;Handwerkstraße 29;48.719244, 9.126956;;Mapbox
17975;INSTITUT DE RECERCA I TECNOLOGIA AGROALIMENTARIES.;Cl Esglesia Nova L';40.613772, 0.585897;;Mapbox
17976;"University of Social Welfare and Rehabilitation Sciences; Genetics Research Center";Tehran;35.696, 51.401;;Mapbox
17977;LAHORE MEDICAL COLLEGE - ALLAMA IQBAL MEDICAL COLLEGE;Lahore;31.565607, 74.31418;;Mapbox
17978;European Genetic Alliance Network;Avenue Louise;50.825734, 4.365163;;Mapbox
17982;CRISTOPIA Energy Systems;78 Chemin Du Moulin De La Clue;43.70503, 7.134131;;Mapbox
17984;COSTAN SPA;Via Degli Alpini 14;46.097625, 12.161863;;Mapbox
17987;NANOBIOMATTERS SL;Carrer De Louis Pasteur 11;39.55334, -0.467685;;Mapbox
17992;SPES SOCIETA COOPERATIVA PER AZIONI;Via Fabriano 84;41.268156, 15.891515;;Mapbox
17994;CAMFRIDGE LTD;Camfridge (United Kingdom);52.2, 0.11667;;OpenAlexNormalized
17996;BONDUELLE SA;59173 Rue Du Pont À Fourchon;50.63089, 3.022621;;Mapbox
17997;IZOTOPKUTATO INTEZET - MAGYAR TUDOMANYOS AKADEMIA;Hunyad Köz;47.512303, 18.980924;;Mapbox
17998;ORSZAGOS ATOMENERGIA HIVATAL;Fényes Adolf Utca 4;47.534067, 19.041133;;Mapbox
17999;CANBERRA FRANCE;1 Rue Des Hérons;48.78685, 2.037389;;Mapbox
18001;EXTRUDER EXPERTS SYSTEMS UG GMBH;Am Stammhaus 8;50.57466, 6.264645;;Mapbox
18002;BIOREFINERY.DE GMBH;Stiftstraße 2;52.393444, 13.038494;;Mapbox
18004;FERMAX ELECTRONICA SA;Avenida Del Tres Cruces 133;39.453719, -0.398937;;Mapbox
18005;WETLANDS INCUBATOR SPRL;Rue Du Laid Burniat 5;50.666343, 4.636709;;Mapbox
18006;BH INDUSTRIES PROJECT SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;Racławicka 131/35;52.197924, 20.979152;;Mapbox
18010;FUNDACION DE ESTUDIOS NEUROLOGICOS ILUNDAIN;Paseo De Francia 12;43.318254, -1.977193;;Mapbox
18012;AAS AVTORSKA AGENCIJA ZA SLOVENIJO DOO;Slovenska Cesta;46.051959, 14.503307;;Mapbox
18013;COMETA CONSORZIO MULTI ENTE PER LAPROMOZIONE E L ADOZIONE DI TECNOLOGIE DI CALCOLO AVANZATO;Via Santa Sofia 64;37.524418, 15.069938;;Mapbox
18017;POLITIEACADEMIE-LANDELIJK SELECTIE EN OPLEIDINGSINSTITUUT POLITIE;Oude Apeldoornseweg;52.176089, 5.969717;;Mapbox
18020;CAPGEMINI TELECOM MEDIA DEFENSE;Avenue André Prothin;48.891545, 2.243292;;Mapbox
18021;Croatian Association for the Promotion and Conservation of the Geological Heritage ProGEO-Croatia;Horvatovac 102a;45.82631, 15.989018;;Mapbox
18022;FAUN - STIFTUNG NURNBERG;Hans-Sachs-Platz 4;49.453482, 11.080657;;Mapbox
18024;AMSTERDAM MOLECULAR THERAPEUTICS (AMT) BV;Meibergdreef 61;52.292131, 4.957647;;Mapbox
18026;UNIVERSIDAD PEDAGOGICA NACIONAL;Avenida Calle 72 11-86;4.65728, -74.059696;;Mapbox
18029;VATTENFALL POWER CONSULTANT AB;Jämtlandsgatan 99;59.355313, 17.884577;;Mapbox
