project_id,minority_qid,group_name_en,rule,matched_text,title
17066486483903444011,Q125564,Manx people,R1,many people,"Shifting towards high quality, affordable healthcare using the Gothenburg Person-Centred Care approa"
17080708356080902897,Q125564,Manx people,R1,many people,Improving the wellbeing of adolescents at risk for social isolation: A co-designed intervention
17094487253137547812,Q125564,Manx people,R1,many people,Fit for Future
17094487253137547812,Q7325,Jewish people,R1,the news,Fit for Future
17095680958247167544,Q125564,Manx people,R1,many people,Mapping the Genes and Neurons that Regulate Sleep Homeostasis
17100926552539795544,Q7325,Jewish people,R1,the news,COJO for COVID recovery: Solutions-focused constructive journalism as a pandemic exit strategy for l
17112306278387628232,Q125564,Manx people,R1,many people,NatureMetrics: Transforming Environmental Impact Assessment through eDNA Metabarcoding Sampling and 
17119905265698864880,Q125564,Manx people,R1,many people,No Construction - A circular building system for apartment buildings in CLT
17123798036560978041,Q7325,Jewish people,R1,the news,Linkage Projects - Grant ID: LP220100121
17125367682626400393,Q2656122,Dom people,R1,do people,What &quot;Brexit Means Brexit&quot; Means to Citizens
17143245101671257941,Q125564,Manx people,R1,many people,Iron Biogeochemistry in the High Latitude North Atlantic
17143316823071915713,Q125564,Manx people,R1,many people,Secure multi-party computation from physical assumptions
17161605253154993636,Q125564,Manx people,R1,many people,Evidence Synthesis to inform health related decision making
17167104124998920830,Q7325,Jewish people,R1,the news,Priming T cell responses in old age
17176078003366577332,Q125564,Manx people,R1,many people,The biology of avolition in schizophrenia
17187082531504484110,Q48199,Sámi people,R2,Same,Same Sex Couples and the Impact of Legislative Changes
17187536906428164356,Q2656122,Dom people,R1,do people,Home-Grown Growth in African Cities: How Self-Build Housing Drives Urban and Economic Growth in Ghan
17196922162953760516,Q7325,Jewish people,R1,the jets,Atmospheric Forcing of the Iceland Sea
17209818369380945531,Q125564,Manx people,R1,many people,BEFORE IT IS TOO LATE
17212535988155442771,Q125564,Manx people,R1,many people,An institutional development perspective on prepaid solar electrification and gender relations in ru
17223178274617538928,Q48199,Sámi people,R2,Same,"Sexualities and Localities, c.1965 - 2013"
17223389836133940940,Q415693,Akan people,R1,aian people,Co-designing a Technology-based Health Research Results Dissemination Tool with AIAN People
17231111313590974412,Q7325,Jewish people,R1,the jets,Novel DNA-Templated Nanotechnology Devices
17235022789985828706,Q7325,Jewish people,R1,the jets,Unraveling the magnetic field structure and emission mechanisms in relativistic jets across all scal
17235051587443428055,Q125564,Manx people,R1,many people,Tremplin Innovant MUltiplicateur MUltilingue / Innovative Multilingual Learning Booster
17275729498527860595,Q7325,Jewish people,R1,the news,VR SMART
17295615681775888507,Q125564,Manx people,R1,many people,Safe-on-Line
17297859873245141760,Q125564,Manx people,R1,many people,Feasibility of a novel Microbiome-Based Fermented Food Product targeting Mental Health
17298440622843118989,Q48199,Sámi people,R1,same people,VULCAN'S FORGE IN VENUS' CITY: THE PRODUCTION OF BRONZE OBJECTS IN RENAISSANCE VENICE
17310873419411243442,Q125564,Manx people,R1,many people,Drawing-Conclusions: Communicating a Study on Oil Exploitation in Kenya via Collaborative Comic Book
17319492493273870162,Q125564,Manx people,R1,many people,Visualizing the brain: A philosophical analysis of imaging techniques as tools for understanding the
17322051681134582579,Q48199,Sámi people,R2,Same,'Five Missiles in the Same Hole': Cold War Nuclear Strategy &amp; the History of the GPS Revolution
17336561792934573340,Q125564,Manx people,R1,many people,Understanding the mechanistic role of the carotid chemoreflex in patients with long COVID and unexpl
17354411203484771775,Q125564,Manx people,R1,many people,Do people's environments influence their habitual physical activity?
17354411203484771775,Q2656122,Dom people,R1,do people,Do people's environments influence their habitual physical activity?
17367846357229907848,Q125564,Manx people,R1,many people,"The HealthBox: a personalized, home-based eHealth intervention to treat metabolic syndrome and preve"
17379993568903740726,Q125564,Manx people,R1,many people,Treating hypertension in rural South Africa: Comparative effectiveness of two different patient outr
17382741926860659152,Q125564,Manx people,R1,many people,Leave Ecological Traces Around You For A Green Planet
17400555943495196850,Q125564,Manx people,R1,many people,Funding for Cognitive Imaging
17409780155496113817,Q125564,Manx people,R1,many people,Airship Powertrain
17417232257862868371,Q7325,Jewish people,R1,the news,European Television Representations of Islam as Security Threat: A Comparative Analysis
17421525356169437723,Q125564,Manx people,R1,many people,The European Commission has launched a new initiative to promote the use of the Internet in the fiel
17423367125597113566,Q7325,Jewish people,R1,the jaws,"Interactions of tooth, periodontium, and interdental bone development"
17438186004842210011,Q125564,Manx people,R1,many people,"""The 5 """"R""""s Handicrafts: Reduce, Reuse, Recycle, Rethink and Recreate"""
17442802513166688930,Q7325,Jewish people,R1,the news,PHILOS: Real-time Detection and Automated Mitigation of BGP Prefix Hijacking Attacks
17447227289979861134,Q125564,Manx people,R1,many people,"An innovative range extending service for Electric Vehicles (EV), based on a modular range extender,"
17448208912689639355,Q125564,Manx people,R1,many people,An Experience of Digital Interactivity as a way to access to culture and heritage in rural environme
17461995672608571648,Q125564,Manx people,R1,many people,What happens when we remember together? Investigating collective memory and collaborative recall acr
17462574703735375415,Q2656122,Dom people,R1,do people,i-Medic (Intelligent Monitoring and Early Diagnosis In Communities)
17474422115186788200,Q125564,Manx people,R1,many people,Maritime encounters: a counterpoint to the dominant terrestrial narrative of European prehistory
17478627498830613847,Q48199,Sámi people,R1,same people,Growing up in illegality: Young adults’ life histories about the impact of a childhood lived under a
17482004679023532943,Q125564,Manx people,R1,many people,Senior volunteers for migrant integration
17496840989516363785,Q125564,Manx people,R1,many people,Risk-based Prevention of Heart Disease and Stroke in Latin America and the Caribbean: A Pooled Analy
17504400776381210623,Q125564,Manx people,R1,many people,Investigating the effects of macrolides on excessive synthesis and secretion of airway mucins using 
17531151390807843401,Q7325,Jewish people,R1,the news,"The ""Chemistry is in the News"" Project"
17536246668823040305,Q125564,Manx people,R1,many people,Modelling the effects of immunity on influenza transmission - implications for prevention and vaccin
17541210932677617685,Q125564,Manx people,R1,many people,Brain marker for Affective Cognitive Enhancement following targeted training in patients with mood d
17544417356268099232,Q125564,Manx people,R1,many people,"Mobility Data Management, Analysis and Visualisation"
17547394504182987985,Q2656122,Dom people,R1,do people,Transformative Memories In Political Violence: An International Network
17552422128280992914,Q208551,Laz people,R1,lay people,Towards linguistically-informed automatic speaker recognition
17565527452213729880,Q125564,Manx people,R1,many people,CODEPENDENCY - UNLIMITED DEVOTION
17566155262538964509,Q125564,Manx people,R1,many people,The Staphylococcus aureus Type VII secretion system and its role in bacterial antagonism
17571981666714400590,Q125564,Manx people,R1,many people,Bronchoscopic lung volume reduction with endobronchial valves for patients with heterogeneous emphys
17579680421334869220,Q48199,Sámi people,R1,same people,"Imagining Markets: Empire, Europe, China in Britain's economic future since the 1870s"
17579737034918081834,Q125564,Manx people,R1,many people,Advanced Transmission System for Bicycles
17594546968086714126,Q125564,Manx people,R1,many people,Compass for people with dementia
17600655145628883310,Q125564,Manx people,R1,many people,Empowering Teachers with Technology
17607640442670772170,Q2656122,Dom people,R1,do people,Why do people (not) adhere to COVID-19 preventive measures? Studying the temporal influence of risk 
17620100414502983673,Q125564,Manx people,R1,many people,Infrastructure for design and testing of implantable and non-invasive intelligent medical devices
17621819517291220266,Q125564,Manx people,R1,many people,career space Europe and the Caribbean
17624919577582200650,Q125564,Manx people,R1,many people,"""""""Learning from each other in the 'revolution for life' - the contributions of social &amp; politic"
17628222712803629392,Q7325,Jewish people,R1,the news,New Parties on the News: How New(s) Media and New Parties Shape Attention and Electoral Support for 
17628808995686453116,Q7325,Jewish people,R1,the news,Code of Youth : Shield of Human Rights
17631295992834862365,Q2656122,Dom people,R1,do people,Centre for the Microeconomic Analysis of Public Policy
17633526982195443730,Q125564,Manx people,R1,many people,Multi-centre Randomised Controlled Trial of Collaborative Care for Depression
17645857178670018525,Q125564,Manx people,R1,many people,"What’s to eat? Women, children and the urban food environment: the case of Addis Ababa"
17666779168850379831,Q125564,Manx people,R1,many people,The defence cascade as an indicator of animal welfare in the lab and field
17689518151413632550,Q125564,Manx people,R1,many people,Better off saying nothing at all?: Improving difficult social interactions by understanding fears an
17691270559795942312,Q125564,Manx people,R1,many people,People with Mental Health Disorders and Cognitive Disabilities in the Criminal Justice System
17697210731425750244,Q125564,Manx people,R1,many people,AgroBusiness in Urban areaS
17702386172677624826,Q125564,Manx people,R1,many people,Delegation trip to India 2022 December 5-9
17702548900654331860,Q125564,Manx people,R1,many people,Preclinical Studies in Xenotransplantation
